,Submission,Title,Cited
1165,5240,Scaling Open-vocabulary Image Segmentation with Image-level Labels,-1
1186,5327,A Dataset for Interactive Vision-Language Navigation with Unknown Command Feasibility,-1
365,1243,Long-Tailed Class Incremental Learning,-1
363,1225,FAST-VQA: Efficient End-to-end Video Quality Assessment with Fragment Sampling,-1
1172,5265,Exploring Fine-grained Audiovisual Categorization with the SSW60 Dataset,-1
1175,5272,The Fish Counting Dataset: A Benchmark for Multiple Object Tracking and Counting,-1
362,1214,"GEB+: A Benchmark for Generic Event Boundary Captioning, Grounding and Retrieval",-1
361,1209,Masked Discrimination for Self-Supervised Learning on Point Clouds,-1
1182,5317,Rethinking Few-Shot Object Detection on A Multi-Domain Benchmark,-1
1184,5325,Improving the Intra-class Long-tail in 3D Detection via Rare Example Mining,-1
1222,5494,IS-MVSNet: Importance Sampling-based MVSNet,-1
1223,5496,Multi-Granularity Pruning for Model Acceleration on Mobile Devices,-1
1224,5500,Style-Agnostic Reinforcement Learning,-1
54,2623,Social-SSL: Self-Supervised Cross-Sequence Representation Learning Based on Transformers for Multi-Agent Trajectory Prediction,-1
1262,5677,Dynamic Spatio-Temporal Specialization Learning for Fine-Grained Action Recognition,-1
1263,5685,TISE: Bag of Metrics for Text-to-Image Synthesis Evaluation,-1
337,1086,Unsupervised and Semi-supervised Bias Benchmarking in Face Recognition,-1
1266,5702,Space-Partitioning RANSAC,-1
336,1084,TALLFormer: Temporal Action Localization with a Long-memory Transformer,-1
1271,5740,A data-centric approach for improving ambiguous labels with combined semi-supervised classification and clustering,-1
1275,5764,Actor-centered Representations for Action Localization in Streaming Videos,-1
1276,5769,Photo-realistic Neural Domain Randomization,-1
1278,5771,Structure and Motion for Casual Videos,-1
357,1197,mc-BEiT: Multi-choice Discretization for Image BERT Pre-training,-1
334,1069,Entropy-driven Sampling and Training Scheme for Conditional Diffusion Generation,-1
1281,5787,Bandwidth-Aware Adaptive Codec for DNN Inference Offloading in IoT,-1
1282,5789,Inpainting at Modern Camera Resolution by Guided PatchMatch with Auto-Curation,-1
333,1064,SinNeRF: Training Neural Radiance Field on Complex Scene from a Single Image,-1
1287,5856,StyleHEAT: One-Shot High-Resolution Editable Talking Face Generation via Pre-trained StyleGAN,-1
1289,5880,Self-Supervised Interactive Object Segmentation Through a Singulation-and-Grasping Approach,-1
1293,5907,Domain Knowledge-Informed Self-Supervised Representations for Workout Form Assessment,-1
327,1035,Learning Instance-Specific Adaptation for Cross-Domain Segmentation,-1
342,1114,CramNet: Camera-Radar Fusion with Ray-Constrained Cross-Attention for Robust 3D Object Detection,-1
1259,5666,Helpful or Harmful: Inter-Task Association in Continual Learning,-1
1258,5661,UC-OWOD: Unknown-Classified Open World Object Detection,-1
1257,5660,Dress Code: High-Resolution Multi-Category Virtual Try-On,-1
1228,5523,Panoptic-PartFormer: Learning a Unified model for Panoptic Part Segmentation,-1
1230,5537,Speaker-adaptive Lip Reading with User-dependent Padding,-1
1231,5541,Online Domain Adaptation for Semantic Segmentation in Ever-Changing Conditions,-1
354,1179,Anti-Retroactive Interference for Lifelong Learning,-1
1235,5548,Face2Face^ρ: Real-Time High-Resolution One-Shot Face Reenactment,-1
353,1175,Label2Label: A Language Modeling Framework for Multi-Attribute Learning,-1
1239,5557,Automatic Check-Out via Prototype-based Classifier Learning from Single-Product Exemplars,-1
1240,5559,TDViT: Temporal Dilated Transformer for Dense Video Tasks,-1
350,1161,PASS: Part-Aware Self-Supervised Pre-Training for Person Re-Identification,-1
1244,5580,Style-Guided Shadow Removal,-1
349,1159,MILES: Visual BERT Pre-training with Injected Language Semantics for Video-text Retrieval,-1
1247,5591,Semi-Supervised Learning of Optical Flow by Flow Supervisor,-1
348,1155,S2N: Suppression-Strengthen Network for Event-based Recognition under Variant Illuminations,-1
1249,5599,D2C-SR: A Divergence to Convergence Approach for Real-World Image Super-Resolution,-1
346,1135,Image-based CLIP-Guided Essence Transfer,-1
1254,5643,GRIT-VLP: Grouped Mini-batch Sampling for Efficient Vision and Language Pre-training,-1
345,1129,Auto-FedRL: Federated Hyperparameter Optimization for Multi-institutional Medical Image Segmentation,-1
1139,5119,Self-Promoted Supervision for Few-Shot Transformer,-1
1137,5117,An Information Theoretic Approach forAttention-Driven Face Forgery Detection,-1
1135,5111,Scale-aware Spatio-temporal Relation Learning for Video Anomaly Detection,-1
428,1534,Self-supervised Human Mesh Recovery with Cross-Representation Alignment,-1
89,4539,Delving into Details: Synopsis-to-Detail Networks for Video Recognition,-1
171,101,Class-incremental Novel Class Discovery,-1
434,1549,AlignSDF: Pose-Aligned Signed Distance Fields for Hand-Object Reconstruction,-1
88,4514,ROBIN: A Benchmark for Robustness to Individual Nuisances in Real-World Out-of-Distribution Shifts,-1
1004,4534,Quasi-Balanced Self-Training on Noise-Aware Synthesis of Object Point Clouds for Closing Domain Gap,-1
1010,4568,SQN: Weakly-Supervised Semantic Segmentation of Large-Scale 3D Point Clouds,-1
85,4417,"Restore Globally, Refine Locally: A Mask-Guided Scheme to Accelerate Super-Resolution Networks",-1
1014,4589,V2X-ViT: Vehicle-to-Everything Cooperative Perception with Vision Transformer,-1
425,1517,Multi-Query Video Retrieval,-1
413,1456,Flow-Guided Transformer for Video Inpainting,-1
424,1516,Meta-Sampler: Almost-Universal yet Task-Oriented Sampling for Point Clouds,-1
1026,4658,CIRCLE:Convolutional Implicit Reconstruction and Completion for Large-scale Indoor Scene,-1
1029,4669,MOTR: End-to-End Multiple-Object Tracking with TRansformer,-1
81,4067,Secrets of Event-Based Optical Flow,-1
1032,4677,A Visual Navigation Perspective for Category-Level Object Pose Estimation,-1
1034,4684,Centrality and Consistency: Two-Stage Clean Samples Identification for Learning with Instance-Dependent Noisy Labels,-1
1042,4721,Free-Viewpoint RGB-D Human Performance Capture and Rendering,-1
414,1468,Relationformer: A Unified Framework for Image-to-Graph Generation,-1
997,4495,Modality Synergy Complement Learning with Cascaded Aggregation for Visible-Infrared Person Re-Identification,-1
439,1569,MonoPLFlowNet: Permutohedral Lattice FlowNet for Real-Scale 3D Scene Flow Estimation with Monocular Images,-1
995,4478,Compiler-Aware Neural Architecture Search for On-Mobile Real-time Super-Resolution,-1
993,4471,Neural Image Representations for Multi-Image Fusion and Layer Separation,-1
961,4346,PillarNet: Real-Time and High-Performance Pillar-based 3D Object Detection,-1
963,4349,Revisiting the Critical Factors of Augmentation-Invariant Representation Learning,-1
453,1670,KVT: $k$-NN Attention for Boosting Vision Transformers,-1
965,4366,MegBA: A GPU-Based Distributed Library for Large-Scale Bundle Adjustment,-1
966,4367,Spectrum-aware and Transferable Architecture Search for Hyperspectral Image Restoration,-1
452,1666,Physical Attack on Monocular Depth Estimation in Autonomous Driving with Optimal Adversarial Patches,-1
451,1649,Uncertainty Learning in Kernel Estimation for Multi-Stage Blind Image Super-Resolution,-1
969,4385,Geometry-aware Single-image Full-body Human Relighting,-1
450,1648,MVP: Multimodality-guided Visual Pre-training,-1
170,95,Real-Time Intermediate Flow Estimation for Video Frame Interpolation,-1
976,4406,DeMFI: Deep Joint Deblurring and Multi-Frame Interpolation with Flow-Guided Attentive Correlation and Recursive Boosting,-1
95,4678,Deep Fourier-based Exposure Correction Network with Spatial-Frequency Interaction,-1
978,4411,Fine-Grained Visual Entailment,-1
447,1625,ECCV Caption: Correcting False Negatives by Collecting Machine-and-Human-verified Image-Caption Associations for MS-COCO,-1
443,1586,Perception-Distortion Balanced ADMM Optimization for Single-Image Super-Resolution,-1
988,4440,CA-SSL: Class-Agnostic Semi-Supervised Learning for Detection and Segmentation,-1
989,4447,StARformer: Transformer with State-Action-Reward Representations for Visual Reinforcement Learning,-1
1047,4739,Hallucinating Pose-Compatible Scenes,-1
1049,4754,Video Interpolation by Event-driven Anisotropic Adjustment of Optical Flow,-1
1132,5088,Sim-to-Real 6D Object Pose Estimation via Iterative Self-training for Robotic Bin Picking,-1
1117,5034,Audio-Visual Mismatch-Aware Video Retrieval via Association and Adjustment,-1
1102,4977,TACS: Taxonomy Adaptive Cross-Domain Semantic Segmentation,-1
1103,4983,Domain Invariant Autoencoders for Self-supervised Learning from Multi-domains,-1
1105,4988,PD-Flow: A Point Cloud Denoising Framework with Normalizing Flows,-1
390,1353,MTFormer: Multi-Task Learning via Transformer and Cross-Task Reasoning,-1
1111,5009,Time-rEversed diffusioN tEnsor Transformer: A new TENET of Few-Shot Object Detection,-1
385,1336,RC-MVSNet: Unsupervised Multi-View Stereo with Neural Rendering,-1
384,1331,LEDNet: Joint Low-light Enhancement and Deblurring in the Dark,-1
382,1326,MENet: a Memory-Based Network with Dual-Branch for Efficient Event Stream Processing,-1
1119,5040,Classification-Regression for Chart Comprehension,-1
1050,4761,Motion and Appearance Adaptation for Cross-Domain Motion Transfer,-1
1120,5042,Zero-Shot Category-Level Object Pose Estimation,-1
1121,5044,AssistQ: Affordance-centric Question-driven Task Completion for Egocentric Assistant,-1
1122,5047,Laplace Mesh Transformer: Dual Attention and Topology Aware Network for 3D mesh Classification and Segmentation,-1
603,2507,Adversarial Feature Augmentation for Cross-domain Few-shot Classification,-1
1125,5051,Don’t Forget Me: Accurate Background Recovery for Text Removal via Modeling Local-Global Context,-1
1126,5066,Semi-Supervised Keypoint Detector and Descriptor for Retinal Image Matching,-1
1127,5069,Memory-Augmented Model-Driven Network for Pansharpening,-1
71,3332,Synergistic Self-Supervised and Quantization Learning,-1
1100,4975,ReAct: Temporal Action Detection with Relational Action Queries,-1
74,3622,Learning Disentanglement with Decoupled Labels for Vision-Language Navigation,-1
394,1366,Adaptive Fine-Grained Sketch-Based Image Retrieval,-1
76,3673,Exploring Gradient-based Multi-directional Controls in GANs,-1
410,1441,Static and Dynamic Concepts for Self-supervised Video Representation Learning,-1
1054,4790,A Deep Moving-camera Background Model,-1
176,127,An End-to-End Transformer Model for Crowd Localization,-1
1057,4804,Few-shot Action Recognition with Hierarchical Matching and Contrastive Learning,-1
177,132,Deformable Feature Aggregation for Dynamic Multi-Modal 3D Object Detection,-1
1063,4836,Cross-Modality Transformer for Visible-Infrared Person Re-Identification,-1
1064,4849,VL-LTR: Learning Class-wise Visual-Linguistic Representation for Long-Tailed Visual Recognition,-1
1065,4857,Self-Supervised Classification Network,-1
1068,4873,Towards Real-World HDRTV Reconstruction: A Data Synthesis-based Approach,-1
1070,4879,Open-world Semantic Segmentation via Contrasting and Clustering Vision-language Embedding,-1
1079,4906,Learning Efficient Multi-Agent Cooperative Visual Exploration,-1
1082,4921,Hierarchical Semi-Supervised Contrastive Learning for Contamination-Resistant Anomaly Detection,-1
1084,4929,Few-Shot Classification with Contrastive Learning,-1
1085,4931,ARM: Any-Time Super-Resolution Method,-1
180,154,Tip-Adapter: Training-free Adaption of CLIP for Few-shot Classification,-1
1088,4940,Few Zero Level Set-Shot Learning of Shape Signed Distance Functions in Feature Space,-1
1089,4948,Attention-aware Learning for Hyperparameters Prediction in Image Processing Pipelines,-1
217,362,Source-Free Domain Adaptation with Contrastive Domain Alignment and Self-supervised Exploration for Face Anti-Spoofing,-1
