,Submission,Title,Cited
1914,5430,FedPop: A Bayesian Approach for Personalised Federated Learning,12
2775,2561,CASA: Category-agnostic Skeletal Animal Reconstruction,12
2683,1247,Fully Convolutional One-Stage 3D Object Detection on LiDAR Range Images,12
113,8049,Provably Efficient Offline Multi-agent Reinforcement Learning via Strategy-wise Bonus,12
382,6046,Understanding Why Generalized Reweighting Does Not Improve Over ERM,12
252,2489,Optimizing Relevance Maps of Vision Transformers Improves Robustness,12
1858,10827,Understanding Deep Contrastive Learning via Coordinate-wise Optimization,12
1136,4389,Manifold Interpolating Optimal-Transport Flows for Trajectory Inference,11
2595,1629,Error Correction Code Transformer,11
518,12088,"On Uncertainty, Tempering, and Data Augmentation in Bayesian Classification",11
684,8789,Robust Feature-Level Adversaries are Interpretability Tools,11
2688,12810,Autoregressive Perturbations for Data Poisoning,11
2801,7264,Uncalibrated Models Can Improve Human-AI Collaboration,11
282,5489,Active Learning Through a Covering Lens,11
1524,4778,APG: Adaptive Parameter Generation Network for Click-Through Rate Prediction,11
499,2659,ZIN: When and How to Learn Invariance Without Environment Partition?,11
1927,3349,Diagnosing failures of fairness transfer across distribution shift in real-world medical settings,11
1438,10018,Learning to Scaffold: Optimizing Model Explanations for Teaching,11
1697,3209,Scalable Neural Video Representations with Learnable Positional Features,11
1301,12891,On Reinforcement Learning and Distribution Matching for Fine-Tuning Language Models with no Catastrophic Forgetting,11
1488,4274,Can Push-forward Generative Models Fit Multimodal Distributions?,11
2741,11222,Beyond Adult and COMPAS: Fair Multi-Class Prediction via Information Projection,11
1313,6848,Insights into Pre-training via Simpler Synthetic Tasks,11
852,4817,Two-Stream Network for Sign Language Recognition and Translation,11
1765,2525,Training Uncertainty-Aware Classifiers with Conformalized Deep Learning,11
2583,9475,Joint Entropy Search For Maximally-Informed Bayesian Optimization,11
2066,8206,Provably Efficient Model-Free Constrained RL with Linear Function Approximation,11
1022,12036,Mean Estimation with User-level Privacy under Data Heterogeneity,11
2398,12485,Robustness to Unbounded Smoothness of Generalized SignSGD,11
264,11592,Contrastive Adapters for Foundation Model Group Robustness,11
1105,8087,Counterfactual Neural Temporal Point Process for Estimating Causal Influence of Misinformation on Social Media,11
2316,199,Efficient Spatially Sparse Inference for Conditional GANs and Diffusion Models,11
2509,2542,Fair and Efficient Allocations Without Obvious Manipulations,11
317,7997,Segmenting Moving Objects via an Object-Centric Layered Representation,11
732,1942,Sym-NCO: Leveraging Symmetricity for Neural Combinatorial Optimization,11
588,9534,Learning Debiased Classifier with Biased Committee,11
2140,4776,On the Effective Number of Linear Regions in Shallow Univariate ReLU Networks: Convergence Guarantees and Implicit Bias,11
1115,10831,A Theoretical Study on Solving Continual Learning,11
1070,12213,Hyperparameter Sensitivity in Deep Outlier Detection: Analysis and a Scalable Hyper-Ensemble Solution,11
1222,3757,Visual Clues: Bridging Vision and Language Foundations for Image Paragraph Captioning,11
1234,4269,When Adversarial Training Meets Vision Transformers: Recipes from Training to Architecture,11
1487,2982,Scalable Interpretability via Polynomials,11
73,8256,Training with More Confidence: Mitigating Injected and Natural Backdoors During Training,11
1821,11996,Robust Neural Posterior Estimation and Statistical Model Criticism,11
1689,7560,Identifiability of deep generative models without auxiliary information,11
1629,555,MoVQ: Modulating Quantized Vectors for High-Fidelity Image Generation,11
1723,8486,Tractable Function-Space Variational Inference in Bayesian Neural Networks,11
104,171,Embodied Scene-aware Human Pose Estimation,11
1422,1820,Factored Adaptation for Non-Stationary Reinforcement Learning,11
1365,3424,Automatic differentiation of nonsmooth iterative algorithms,11
1370,8881,How Mask Matters: Towards Theoretical Understandings of Masked Autoencoders,11
409,8577,Nearly Optimal Best-of-Both-Worlds Algorithms for Online Learning with Feedback Graphs,11
1554,1292,A Unified Analysis of Mixed Sample Data Augmentation: A Loss Function Perspective,11
1760,1445,Rethinking Alignment in Video Super-Resolution Transformers,11
1364,2875,Bayesian Optimization over Discrete and Mixed Spaces via Probabilistic Reparameterization,11
408,11118,"Generative Time Series Forecasting with Diffusion, Denoise, and Disentanglement",11
1837,4110,Differentiable hierarchical and surrogate gradient search for spiking neural networks,11
900,10826,Privacy Induces Robustness: Information-Computation Gaps and Sparse Mean Estimation,11
2325,4628,Markovian Interference in Experiments,10
1533,1731,Online Training Through Time for Spiking Neural Networks,10
1746,12409,Performative Power,10
1071,12544,Structural Pruning via Latency-Saliency Knapsack,10
230,416,Meta Optimal Transport,10
1608,10468,Neural Lyapunov Control of Unknown Nonlinear Systems with Stability Guarantees,10
1483,9180,Memory Efficient Continual Learning with Transformers,10
746,2126,Large-Scale Differentiable Causal Discovery of Factor Graphs,10
1220,4672,Neural Collapse with Normalized Features: A Geometric Analysis over the Riemannian Manifold,10
486,8348,On the Complexity of Adversarial Decision Making,10
750,8052,Implicit Bias of Gradient Descent on Reparametrized Models: On Equivalence to Mirror Descent,10
563,2782,Towards Reliable Simulation-Based Inference with Balanced Neural Ratio Estimation,10
1253,11685,LOT: Layer-wise Orthogonal Training on Improving l2 Certified Robustness,10
2240,1527,Learning Latent Seasonal-Trend Representations for Time Series Forecasting,10
2180,7400,Training Subset Selection for Weak Supervision,10
2353,4745,DIMES: A Differentiable Meta Solver for Combinatorial Optimization Problems,10
2350,5846,Fast Bayesian Inference with Batch Bayesian Quadrature via Kernel Recombination,10
1931,7008,The Neural Testbed: Evaluating Joint Predictions,10
779,7514,Simplified Graph Convolution with Heterophily,10
2779,3650,Inductive Logical Query Answering in Knowledge Graphs,10
2342,8731,"Learning in Observable POMDPs, without Computationally Intractable Oracles",10
286,743,Exploring Example Influence in Continual Learning,10
2253,6198,Spectral Bias in Practice: The Role of Function Frequency in Generalization,10
1262,7548,On Learning Fairness and Accuracy on Multiple Subgroups,10
1264,1884,Private Estimation with Public Data,10
669,5941,Counterfactual Temporal Point Processes,10
1991,4278,Towards Diverse and Faithful One-shot Adaption of Generative Adversarial Networks,10
1268,3538,Intrinsic Sliced Wasserstein Distances for Comparing Collections of Probability Distributions on Manifolds and Graphs,10
1489,2095,Implicit Warping for Animation with Image Sets,10
2422,3597,SIREN: Shaping Representations for Detecting Out-of-Distribution Objects,10
1133,9452,Towards a Standardised Performance Evaluation Protocol for Cooperative MARL,10
1314,2954,Exploration via Elliptical Episodic Bonuses,10
1197,8698,Concrete Score Matching: Generalized Score Matching for Discrete Data,10
954,6144,Debiasing Graph Neural Networks via Learning Disentangled Causal Substructure,10
2527,9936,Relaxing Equivariance Constraints with Non-stationary Continuous Filters,10
1733,4346,Efficient and Effective Augmentation Strategy for Adversarial Training,10
455,8607,Understanding Square Loss in Training Overparametrized Neural Network Classifiers,10
1111,7168,Model-based RL with Optimistic Posterior Sampling: Structural Conditions and Sample Complexity,10
857,4755,MaskTune: Mitigating Spurious Correlations by Forcing to Explore,10
2105,4870,A Simple and Provably Efficient Algorithm for Asynchronous Federated Contextual Linear Bandits,10
1550,5648,EvenNet: Ignoring Odd-Hop Neighbors Improves Robustness of Graph Neural Networks,10
1420,5367,Transformers from an Optimization Perspective,10
953,7533,Amortized Proximal Optimization,10
1083,1879,New Lower Bounds for Private Estimation and a Generalized Fingerprinting Lemma,10
2256,813,PerfectDou: Dominating DouDizhu with Perfect Information Distillation,10
1647,11588,Lottery Tickets on a Data Diet: Finding Initializations with Sparse Trainable Networks,10
1838,5495,On the Tradeoff Between Robustness and Fairness,10
1104,10266,Discovered Policy Optimisation,10
433,2066,MCMAE: Masked Convolution Meets Masked Autoencoders,10
1985,972,Unsupervised Representation Learning from Pre-trained Diffusion Probabilistic Models,10
2774,5211,Mask-based Latent Reconstruction for Reinforcement Learning,10
290,10872,SoteriaFL: A Unified Framework for Private Federated Learning with Communication Compression,10
2689,11175,"Benchopt: Reproducible, efficient and collaborative optimization benchmarks",9
1481,3608,Unsupervised Multi-View Object Segmentation Using Radiance Field Propagation,9
765,7747,TaSIL: Taylor Series Imitation Learning,9
1400,5164,Temporally Disentangled Representation Learning,9
1579,5936,Vector Quantized Diffusion Model with CodeUnet for Text-to-Sign Pose Sequences Generation,9
1672,10317,Better Uncertainty Calibration via Proper Scores for Classification and Beyond,9
2490,732,"What Makes a ""Good"" Data Augmentation in Knowledge Distillation - A Statistical Perspective",9
1754,124,RecursiveMix: Mixed Learning with History,9
1138,12151,Differentially Private Generalized Linear Models Revisited,9
1089,11808,MAgNet: Mesh Agnostic Neural PDE Solver,9
552,7334,Score-based Generative Modeling Secretly Minimizes the Wasserstein Distance,9
2058,1914,Generative Visual Prompt: Unifying Distributional Control of Pre-Trained Generative Models,9
2057,597,Estimating Noise Transition Matrix with Label Correlations for Noisy Multi-Label Learning,9
1795,9163,HyperDomainNet: Universal Domain Adaptation for Generative Adversarial Networks,9
2321,2799,Beyond spectral gap: the role of the topology in decentralized learning,9
1394,1305,Making Sense of Dependence: Efficient Black-box Explanations Using Dependence Measure,9
1783,11563,Make Some Noise: Reliable and Efficient Single-Step Adversarial Training,9
90,7102,Composition Theorems for Interactive Differential Privacy,9
1678,110,Lethal Dose Conjecture on Data Poisoning,9
1830,8195,Off-Policy Evaluation for Episodic Partially Observable Markov Decision Processes under Non-Parametric Models,9
85,5837,Efficient Adversarial Training without Attacking: Worst-Case-Aware Robust Reinforcement Learning,9
2035,6776,A Consistent and Differentiable Lp Canonical Calibration Error Estimator,9
757,5631,NeMF: Neural Motion Fields for Kinematic Animation,9
1681,7606,FourierFormer: Transformer Meets Generalized Fourier Integral Theorem,9
1462,2162,Robust Calibration with Multi-domain Temperature Scaling,9
722,3331,CageNeRF: Cage-based Neural Radiance Field for Generalized 3D Deformation and Animation,9
752,3211,TCT: Convexifying Federated Learning using Bootstrapped Neural Tangent Kernels,9
1227,8705,Empirical Phase Diagram for Three-layer Neural Networks with Infinite Width,9
908,2920,Deep Generalized Schrödinger Bridge,9
2523,3307,FairVFL: A Fair Vertical Federated Learning Framework with Contrastive Adversarial Learning,9
2712,8439,SemiFL: Semi-Supervised Federated Learning for Unlabeled Clients with Alternate Training,9
2196,3026,Inherently Explainable Reinforcement Learning in Natural Language,9
1624,8044,Tree Mover's Distance: Bridging Graph Metrics and Stability of Graph Neural Networks,9
1331,4161,Improved Utility Analysis of Private CountSketch,9
1828,7853,Tight Mutual Information Estimation With Contrastive Fenchel-Legendre Optimization,9
2112,11458,Residual Multiplicative Filter Networks for Multiscale Reconstruction,9
2623,4470,GREED: A Neural Framework for Learning Graph Distance Functions,9
679,9213,Dynamics of SGD with Stochastic Polyak Stepsizes: Truly Adaptive Variants and Convergence to Exact Solution,9
1309,8019,Lower Bounds and Nearly Optimal Algorithms in Distributed Learning with Communication Compression,9
982,2483,Decision-Focused Learning without Decision-Making: Learning Locally Optimized Decision Losses,9
973,12002,Amortized Inference for Causal Structure Learning,9
281,7609,Second Thoughts are Best: Learning to Re-Align With Human Values from Text Edits,9
472,5680,Shadow Knowledge Distillation: Bridging Offline and Online Knowledge Transfer,9
2115,10057,Prompt Injection: Parameterization of Fixed Inputs,9
504,8103,SoftPatch: Unsupervised Anomaly Detection with Noisy Data,9
178,10358,SoLar: Sinkhorn Label Refinery for Imbalanced Partial-Label Learning,9
426,2664,Enhance the Visual Representation via Discrete Adversarial Training,9
2207,11863,Unpacking Reward Shaping: Understanding the Benefits of Reward Engineering on Sample Complexity,9
